parcela,año,valor_medio_MNDWI,Ratio_Inundacion_Total,count_seco,count_vegetal,count_verde,count_azul,ratio_seco,ratio_vegetal,ratio_verde,ratio_azul
La Dehesilla,2018,0.6109005182191137,0.8172476324803546,432,475,940,3116,0.08704412653636913,0.09570824098327624,0.18940157163006247,0.6278460608502922
San Carlos,2018,0.05662964617486113,0.215375918598078,1268,120,92,289,0.7167891464104014,0.06783493499152063,0.05200678349349915,0.16336913510457884
Santa Teresa,2018,0.5249563717001615,0.714111427409516,1068,338,472,3040,0.21716144774298496,0.06872712484749899,0.09597397315982106,0.618137454249695
Los Portugueses,2018,0.6199161792520341,0.8314097279472382,481,746,1647,4404,0.06608958505083815,0.10250068700192361,0.2262984336356142,0.605111294311624
Los Riacheros,2018,-0.19892196960038677,0.03993203058623619,1022,108,39,8,0.8683092608326253,0.09175870858113849,0.03313508920985556,0.006796941376380629
Laguna del Tarelo,2018,0.3439658053790316,0.6679245283018868,63,25,173,4,0.23773584905660378,0.09433962264150944,0.6528301886792452,0.01509433962264151
Marisma de Henares,2018,0.02905650798475726,0.21995320144650074,9304,1697,1432,1670,0.6597177905410196,0.12032900801247962,0.10153867971353613,0.11841452173296461
Lagunas de Bonanza,2018,-0.18998965840869464,0,61,10,0,0,0.8591549295774648,0.14084507042253522,0,0
Guadiamar encauzado,2019,-0.3036198310115168,0.025891829689298044,5855,917,179,1,0.8422036823935558,0.13190448791714615,0.025747986191024166,1.4384349827387802e-4
Lucios FAO,2019,0.01815085083562243,0.18181818181818182,362,187,105,17,0.5394932935916542,0.2786885245901639,0.15648286140089418,0.02533532041728763
Lucio del Lobo Grande,2019,-0.05564201099014925,0.0024,666,581,3,0,0.5328,0.4648,0.0024,0
Marisma gallega,2019,-0.40557157565514346,0,23933,174,0,0,0.9927821794499523,0.007217820550047704,0,0
Laguna de los Mimbrales,2019,-0.4491424547525769,0,13,0,0,0,1,0,0,0
Laguna de Santa Olalla,2019,-0.1507827566828401,0.12261146496815287,398,153,72,5,0.6337579617834395,0.24363057324840764,0.11464968152866242,0.007961783439490446
Caracoles Oeste,2019,-0.4867972239951765,1.0037137408411121e-4,19571,353,2,0,0.9821840811000703,0.01771554752584563,1.0037137408411121e-4,0
Lucio del Cuquero Grande,2019,0.19982718806942049,0.4370748299319728,501,492,771,0,0.28401360544217685,0.2789115646258503,0.4370748299319728,0
Esparragosilla,2019,0.06119796967279552,0.20673575129533678,1194,337,202,197,0.6186528497409326,0.17461139896373057,0.10466321243523316,0.10207253886010363
Gaveta 1,2019,0.639951852555529,0.7887530562347188,290,142,233,1380,0.14180929095354522,0.06943765281173594,0.1139364303178484,0.6748166259168704
Arrozal del italiano,2019,0.12391295354617136,0.0312927127544781,4318,9148,433,2,0.3106251348823826,0.6580821523631394,0.031148838213078196,1.4387454139989928e-4
Lucio del Cuquero Chico,2019,-0.08973401813338702,0.13118250899880016,5507,1010,981,3,0.7341687774963338,0.134648713504866,0.13078256232502333,3.999466737768298e-4
Pajas (Acebuche),2019,-0.5295113205633114,0,230,0,0,0,1,0,0,0
La Rocina,2019,-0.20217468333219177,0.034482758620689655,364,56,15,0,0.8367816091954023,0.12873563218390804,0.034482758620689655,0
Hato Blanco nuevo,2019,-0.00686451630107996,0.22137452316928272,9370,3081,3540,0,0.5859545994621975,0.1926708773685198,0.22137452316928272,0
Hato Blanco viejo,2019,0.12397210959202036,0.37022556390977446,2782,1406,1978,484,0.41834586466165413,0.21142857142857144,0.2974436090225564,0.07278195488721804
Caracoles Este,2019,-0.44143066530605535,0.01269591595977754,16783,792,226,0,0.94281220156171,0.04449188247851244,0.01269591595977754,0
Entremuros zona 1,2019,-0.38741285701218703,2.5627883136852895e-4,7565,237,2,0,0.9693746796514607,0.03036904151717068,2.5627883136852895e-4,0
Entremuros zona 2,2019,-0.46367229052052367,3.8187372708757637e-4,7812,41,3,0,0.9943991853360489,0.005218940936863543,3.8187372708757637e-4,0
Entremuros zona 3,2019,-0.4074073540904016,0.06353276353276353,6416,158,225,221,0.913960113960114,0.022507122507122508,0.03205128205128205,0.03148148148148148
Entremuros zona 4,2019,-0.45981938603612793,0.005396527451900516,4216,23,22,1,0.989206945096199,0.005396527451900516,0.005161895823557016,2.346316283435007e-4
Entremuros zona 5,2019,-0.5108345138829051,0,4942,0,0,0,1,0,0,0
"Brazo de la Torre, Parque Natural",2019,-0.3226385835383665,0.026456599286563614,3170,105,65,24,0.9423305588585018,0.0312128418549346,0.019322235434007136,0.007134363852556481
Veta Adalid,2019,-0.30548218138877087,8.693972179289026e-4,10102,241,8,1,0.9758500772797527,0.02328052550231839,7.727975270479134e-4,9.659969088098918e-5
Cantarita,2019,0.2829974081746555,0.42632173935904516,12553,9268,10666,5550,0.33002076925099244,0.2436574913899624,0.28041117858926834,0.1459105607697768
Gaveta 4,2019,0.699526942592715,0.862453531598513,118,67,87,1073,0.08773234200743495,0.04981412639405204,0.06468401486988848,0.7977695167286245
Gaveta 2,2019,0.6457535707912734,0.7842998585572843,180,125,112,997,0.1272984441301273,0.0884016973125884,0.07920792079207921,0.7050919377652051
B5,2019,0.565921623808898,0.7007648183556405,251,62,62,671,0.23996175908221798,0.05927342256214149,0.05927342256214149,0.641491395793499
Gaveta 3,2019,0.7126503003298279,0.8469551282051282,123,68,85,972,0.0985576923076923,0.05448717948717949,0.06810897435897435,0.7788461538461539
B1,2019,0.5647733966523302,0.7079953650057937,201,51,63,548,0.23290845886442643,0.05909617612977984,0.07300115874855156,0.6349942062572422
A3,2019,0.593366373592526,0.7113122171945702,258,61,62,724,0.2334841628959276,0.05520361990950226,0.056108597285067875,0.6552036199095023
B6,2019,0.6106174534760906,0.7578947368421053,185,68,77,715,0.17703349282296652,0.06507177033492823,0.07368421052631578,0.6842105263157895
B8,2019,0.6317011426173235,0.7751371115173674,71,52,65,359,0.12979890310786105,0.09506398537477148,0.11882998171846434,0.6563071297989032
B7,2019,0.6962131944353098,0.85,107,52,93,808,0.1009433962264151,0.04905660377358491,0.08773584905660377,0.7622641509433963
A4,2019,0.4851062202560742,0.6064769381746811,265,136,103,515,0.26005888125613347,0.13346418056918546,0.10107948969578018,0.5053974484789009
B2,2019,0.556167322353285,0.6926605504587156,203,65,84,520,0.23279816513761467,0.07454128440366972,0.0963302752293578,0.5963302752293578
A8,2019,0.6065971115452381,0.7486136783733827,82,54,59,346,0.15157116451016636,0.09981515711645102,0.10905730129390019,0.6395563770794824
A7,2019,0.6608426156470633,0.7997724687144482,90,86,92,611,0.10238907849829351,0.09783845278725825,0.10466439135381114,0.6951080773606371
A6,2019,0.6248639420784149,0.7615230460921844,193,45,66,694,0.1933867735470942,0.045090180360721446,0.06613226452905811,0.6953907815631263
A5,2019,0.45708463998326815,0.6195652173913043,258,127,181,446,0.2549407114624506,0.12549407114624506,0.17885375494071146,0.4407114624505929
B4,2019,0.6497444175494995,0.7605911330049261,167,76,68,704,0.16453201970443349,0.0748768472906404,0.06699507389162561,0.6935960591133005
B3,2019,0.5691088120131456,0.67302192564347,270,73,56,650,0.25738798856053385,0.06959008579599618,0.05338417540514776,0.6196377502383222
A2,2019,0.5460142847669989,0.6846950517836594,186,88,98,497,0.2140391254315305,0.10126582278481013,0.11277330264672036,0.571921749136939
A1,2019,0.6452206184028488,0.7541371158392435,126,82,55,583,0.14893617021276595,0.09692671394799054,0.06501182033096926,0.6891252955082743
C1,2019,0.1571428126941469,0.24267782426778242,468,256,157,75,0.4895397489539749,0.26778242677824265,0.16422594142259414,0.07845188284518828
C8,2019,0.23703084233364635,0.4929718875502008,319,186,442,49,0.32028112449799195,0.18674698795180722,0.44377510040160645,0.04919678714859438
C7,2019,0.3500888366085367,0.6176762661370407,232,153,452,170,0.23038728897715988,0.1519364448857994,0.44885799404170806,0.16881827209533268
C6,2019,0.6292674881219369,0.7666886979510905,258,95,128,1032,0.17052214144084601,0.06278916060806344,0.08460013218770654,0.6820885657633841
D5,2019,0.6600372091090316,0.790303738317757,187,172,140,1213,0.10922897196261683,0.10046728971962617,0.08177570093457943,0.7085280373831776
C4,2019,0.5906511752675637,0.6819813352476669,282,161,70,880,0.2024407753050969,0.11557788944723618,0.05025125628140704,0.6317300789662599
E3,2019,0.5621283378087487,0.6831168831168831,50,72,55,208,0.12987012987012986,0.18701298701298702,0.14285714285714285,0.5402597402597402
E4,2019,0.5865727934281716,0.6877761413843888,100,112,66,401,0.14727540500736377,0.16494845360824742,0.09720176730486009,0.5905743740795287
D6,2019,0.250869605210522,0.437125748502994,264,206,304,61,0.3161676646706587,0.2467065868263473,0.36407185628742517,0.07305389221556886
C5,2019,0.6030851819687157,0.7323198942498348,303,102,84,1024,0.2002643754130866,0.06741573033707865,0.05551883674818242,0.6768010575016523
D4,2019,0.6763007770693467,0.76015625,172,135,62,911,0.134375,0.10546875,0.0484375,0.71171875
D3,2019,0.6305389450686889,0.7374407582938388,183,94,86,692,0.1734597156398104,0.08909952606635071,0.08151658767772511,0.6559241706161137
C3,2019,0.478563506062268,0.6045197740112994,392,98,58,691,0.3163841807909605,0.07909604519774012,0.046811945117029866,0.5577078288942696
C2,2019,-0.02159603465819224,0.04795204795204795,740,213,43,5,0.7392607392607392,0.2127872127872128,0.04295704295704296,0.004995004995004995
C0,2019,0.19211489724767633,0.28846153846153844,243,127,59,91,0.4673076923076923,0.24423076923076922,0.11346153846153846,0.175
Almajal-Perimetro-Pasto,2019,-0.32243055238633056,0.01319880165055678,68846,984,354,580,0.9728958227347239,0.01390537561471935,0.005002543666270985,0.008196257984285795
La Dehesilla,2019,0.6118869596209532,0.8025387870239774,514,466,946,3037,0.10356639129558734,0.09389482168043523,0.19061051783195648,0.6119282691920209
San Carlos,2019,0.04412424652499285,0.1989824759751272,1208,209,133,219,0.6828716789146411,0.11814584511023177,0.07518371961560204,0.12379875635952516
Santa Teresa,2019,0.4041282633075771,0.6067507116714111,1232,702,1219,1765,0.2505083367222448,0.14274095160634404,0.2478649857665718,0.35888572590483936
Los Portugueses,2019,0.6185407323275522,0.8081890629293762,556,840,1679,4203,0.07639461390491893,0.11541632316570487,0.23069524594668864,0.5774938169826875
Los Riacheros,2019,-0.2291623403827587,0.03313508920985556,1066,72,35,4,0.9056924384027187,0.06117247238742566,0.029736618521665252,0.0033984706881903144
Laguna del Tarelo,2019,0.3213470367614747,0.5886792452830188,69,40,130,26,0.26037735849056604,0.1509433962264151,0.49056603773584906,0.09811320754716982
Marisma de Henares,2019,-0.20612057111334448,0.0669361128837836,12537,622,381,563,0.8889597957881302,0.04410409132808622,0.027015528610933842,0.039920584272849745
Lagunas de Bonanza,2019,-0.19566148784041215,0.014084507042253521,61,9,1,0,0.8591549295774648,0.1267605633802817,0.014084507042253521,0
Guadiamar encauzado,2020,-0.42655199620088485,0.022295742232451093,6584,213,95,60,0.9470655926352128,0.03063866513233602,0.013665132336018413,0.00863060989643268
Lucios FAO,2020,0.35493813580569294,0.6020864381520119,173,94,221,183,0.2578241430700447,0.14008941877794337,0.3293591654247392,0.2727272727272727
Lucio del Lobo Grande,2020,-0.34148000327063777,0,1250,0,0,0,1,0,0,0
Marisma gallega,2020,-0.4077647730687399,1.6592690919649896e-4,24083,20,4,0,0.999004438544821,8.296345459824947e-4,1.6592690919649896e-4,0
Laguna de los Mimbrales,2020,-0.4340786071511631,0,13,0,0,0,1,0,0,0
Laguna de Santa Olalla,2020,-0.08677006273196232,0.28503184713375795,412,37,93,86,0.6560509554140127,0.0589171974522293,0.1480891719745223,0.13694267515923567
Caracoles Oeste,2020,-0.4855551674512377,5.018568704205561e-5,19920,5,1,0,0.9996988858777477,2.50928435210278e-4,5.018568704205561e-5,0
Lucio del Cuquero Grande,2020,0.4652224289984136,0.6490929705215419,443,176,214,931,0.2511337868480726,0.09977324263038549,0.12131519274376418,0.5277777777777778
Esparragosilla,2020,0.05320213011931912,0.18574401664932363,1205,360,242,115,0.6269510926118627,0.18730489073881373,0.1259105098855359,0.05983350676378772
Gaveta 1,2020,0.6675236572432269,0.7814569536423841,258,171,202,1332,0.1314314824248599,0.08711156393275599,0.10290371879775853,0.6785532348446256
Arrozal del italiano,2020,-0.15936462434905757,0.0025178044744982374,12148,1718,35,0,0.8738939644629883,0.12358823106251349,0.0025178044744982374,0
Lucio del Cuquero Chico,2020,-0.04174029670848515,0.09625383282229036,5917,862,387,335,0.7888281562458339,0.11491801093187574,0.051593120917211036,0.04466071190507932
Pajas (Acebuche),2020,-0.5028262270786562,0,230,0,0,0,1,0,0,0
La Rocina,2020,-0.16209156696006555,0.08275862068965517,338,61,36,0,0.7770114942528735,0.14022988505747128,0.08275862068965517,0
Hato Blanco nuevo,2020,-0.03907630227372485,0.17516102807829403,9548,3642,2773,28,0.5970858607966981,0.22775311112500782,0.17341004314927147,0.0017509849290225751
Hato Blanco viejo,2020,0.03375161965914463,0.2324812030075188,3820,1284,1408,138,0.5744360902255639,0.1930827067669173,0.21172932330827068,0.02075187969924812
Caracoles Este,2020,-0.4605246906529165,0,17713,88,0,0,0.9950564575023875,0.004943542497612493,0,0
Entremuros zona 1,2020,-0.40747262433290143,0,7787,17,0,0,0.9978216299333675,0.002178370066632496,0,0
Entremuros zona 2,2020,-0.4792851048612805,2.545824847250509e-4,7840,14,2,0,0.9979633401221996,0.0017820773930753565,2.545824847250509e-4,0
Entremuros zona 3,2020,-0.4242099492997387,0.057692307692307696,6498,117,196,209,0.9256410256410257,0.016666666666666666,0.02792022792022792,0.02977207977207977
Entremuros zona 4,2020,-0.4671308018838443,0.00680431722196152,4210,23,28,1,0.9877991553261379,0.005396527451900516,0.00656968559361802,2.346316283435007e-4
Entremuros zona 5,2020,-0.5104569780585817,0,4942,0,0,0,1,0,0,0
"Brazo de la Torre, Parque Natural",2020,-0.28035912201680335,0.043697978596908445,3078,139,110,37,0.9149821640903686,0.041319857312722946,0.032699167657550536,0.010998810939357907
Veta Adalid,2020,-0.3002525579244215,5.79598145285935e-4,10335,11,4,2,0.9983578052550232,0.001062596599690881,3.863987635239567e-4,1.9319938176197836e-4
Cantarita,2020,0.26230116610204285,0.3645397902042748,11323,12848,9497,4369,0.29768383416147437,0.33777637563425084,0.2496779451586613,0.11486184504561348
Gaveta 4,2020,0.6867923916617326,0.8594795539033457,122,67,133,1023,0.09070631970260223,0.04981412639405204,0.09888475836431226,0.7605947955390334
Gaveta 2,2020,0.7019037590775211,0.8132956152758133,144,120,119,1031,0.10183875530410184,0.08486562942008487,0.08415841584158416,0.7291371994342292
B5,2020,0.606602704675314,0.7122370936902486,202,99,54,691,0.1931166347992352,0.09464627151051626,0.05162523900573614,0.6606118546845124
Gaveta 3,2020,0.6797141085688634,0.8389423076923077,124,77,156,891,0.09935897435897435,0.06169871794871795,0.125,0.7139423076923077
B1,2020,0.5932730056977791,0.7212543554006968,200,40,63,558,0.23228803716608595,0.04645760743321719,0.07317073170731707,0.6480836236933798
A3,2020,0.6101372701514752,0.7312217194570135,212,85,73,735,0.19185520361990951,0.07692307692307693,0.0660633484162896,0.665158371040724
B6,2020,0.6244223584233405,0.754066985645933,155,102,70,718,0.14832535885167464,0.09760765550239234,0.06698564593301436,0.6870813397129186
B8,2020,0.6092483245963117,0.7550274223034735,74,60,78,335,0.13528336380255943,0.10968921389396709,0.1425959780621572,0.6124314442413162
B7,2020,0.7115827804739154,0.8471698113207548,100,62,75,823,0.09433962264150944,0.05849056603773585,0.07075471698113207,0.7764150943396226
A4,2020,0.4974610139518074,0.6319921491658489,229,146,129,515,0.22473012757605496,0.14327772325809618,0.12659470068694798,0.5053974484789009
B2,2020,0.6067476179777759,0.716743119266055,168,79,83,542,0.1926605504587156,0.09059633027522936,0.09518348623853211,0.6215596330275229
A8,2020,0.5937936228019733,0.7301293900184843,87,59,67,328,0.16081330868761554,0.10905730129390019,0.12384473197781885,0.6062846580406654
A7,2020,0.689660825713276,0.8316268486916951,72,76,102,629,0.08191126279863481,0.08646188850967008,0.11604095563139932,0.7155858930602957
A6,2020,0.6251435883511757,0.7735470941883767,177,49,68,704,0.17735470941883769,0.04909819639278557,0.06813627254509018,0.7054108216432866
A5,2020,0.5252868233520701,0.6719367588932806,209,123,119,561,0.20652173913043478,0.12154150197628459,0.11758893280632411,0.5543478260869565
B4,2020,0.6506301729367613,0.7566502463054188,154,93,68,700,0.15172413793103448,0.0916256157635468,0.06699507389162561,0.6896551724137931
B3,2020,0.5605361651187184,0.6825548141086749,261,72,47,669,0.24880838894184937,0.06863679694947569,0.044804575786463297,0.6377502383222117
A2,2020,0.5818392162999384,0.7065592635212888,159,96,107,507,0.18296892980437285,0.11047180667433831,0.12313003452243959,0.5834292289988493
A1,2020,0.6748667638999404,0.7784360189573459,110,77,65,592,0.13033175355450238,0.09123222748815166,0.07701421800947868,0.7014218009478673
C1,2020,0.0942414570214144,0.14659685863874344,579,236,85,55,0.606282722513089,0.24712041884816754,0.08900523560209424,0.05759162303664921
C8,2020,0.536775499126966,0.6887550200803213,216,94,106,580,0.21686746987951808,0.09437751004016064,0.10642570281124498,0.5823293172690763
C7,2020,0.6006762049653873,0.7457795431976166,193,63,106,645,0.1916583912611718,0.06256206554121152,0.10526315789473684,0.6405163853028798
